store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
8371a40f-5091-4f60-a572-49dda9f7de0f,0.0,3.53,24.76,0.0,7.97,55.74
97fea5f1-dbf6-4107-9878-1c1ebcb0d01d,0.0,0.0,0.0,0.0,11.0,67.97
2105b641-db38-4f8d-93a7-26f269a74327,0.0,2.87,20.16,0.0,8.13,56.84
1e35e5bd-93f3-438f-8de7-7877e79f6652,0.0,3.45,24.21,0.0,7.55,52.79
962b9796-8816-4faa-9ba4-741cfa4de40c,0.0,8.53,105.72,0.0,5.97,24.28
f3dcee45-b22e-4ebf-aab2-64020efeb33b,0.0,4.64,34.4,0.0,7.86,53.1
3f646d0a-4522-4f6c-8872-228f0274ccaf,0.0,0.0,0.0,0.0,10.0,72.0
7cf2b177-a892-4a6b-adfc-72390d852a38,0.0,0.0,0.0,0.0,11.0,77.0
151506ec-0fac-4a0b-9dfd-25c4d96bb0a2,0.0,3.17,22.29,0.0,7.83,54.71
ee5a7cd0-fde9-488a-9bf1-b0ef00f044f1,0.0,3.66,28.51,0.0,6.84,46.99
2f5ca8dd-1695-47eb-bd6a-a3b1115c5f0a,0.0,3.14,24.05,0.0,7.36,51.45
86d7f038-ae47-4c3c-a683-a6d632c51ea2,0.0,4.62,32.44,0.0,7.88,55.06
fcf6fd98-7a11-4e9b-92f5-dfdcc6f5cc25,0.0,4.3,34.19,0.0,5.7,37.81
dd4ef172-c9e6-4b1f-973d-5f252f1ba0bf,0.0,4.69,34.7,0.0,7.81,52.8
ee393086-5079-44e5-8e4a-74070100bfbc,4.69,14.56,98.53,0.0,2.44,20.47
c4c44665-96f9-4cc0-b510-68e8f85db17e,0.0,4.36,34.72,0.0,8.14,54.78
b55f1e03-2bcc-4849-be51-9ccc64162c90,4.35,6.06,42.54,29.33,7.93,55.38
f70fcc46-8a01-44a3-a64e-a1086393f0ce,0.0,9.54,64.25,0.0,5.96,43.25
4bf824fb-74b8-4ef0-9a66-747f3bce14c2,0.0,3.12,21.93,0.0,7.54,52.74
52b947b5-6215-41b5-90e6-774ef6ffbe42,4.69,13.17,83.31,0.0,0.0,8.86
a3742906-f8d1-462b-a185-952f6bf3a399,0.0,0.0,0.0,60.0,12.98,90.88
cbb80276-5ce3-4770-ab22-c71af6a9007c,0.0,9.53,62.69,0.0,5.97,38.81
aa777695-0092-4f26-b535-9f2a26582d65,0.0,3.24,22.8,0.0,7.76,54.2
ab39cf54-be48-4f2b-8446-c3d9dcee7927,0.0,2.66,17.72,0.0,7.84,57.78
fa073601-305e-4a36-8191-b172dd362147,34.67,5.78,42.22,0.0,7.72,52.27
bbcc7fef-c648-47fa-834f-7ca3004b68ef,0.0,3.27,27.96,0.0,8.23,54.54
6a11f2ef-8ad3-46ec-8b00-80e163f64b5b,34.67,0.0,0.0,25.31,24.0,168.0
ab7ce011-ae25-4486-9c16-8e44a0a6236d,0.0,0.0,0.0,0.0,13.0,90.98
77a3213d-e29a-44ec-9a41-eca0c1ef9d3e,33.69,5.75,40.38,0.0,8.23,57.53
8f8ce392-eea6-41fc-a21f-f464866ce890,0.0,10.97,62.54,0.0,3.02,35.35
44916656-baf7-4a94-816e-a9dd53ec18c5,0.0,3.44,13.36,0.0,7.56,52.64
94c430bd-cffd-4e3e-863c-99e13dfffb78,5.69,6.08,38.57,28.98,7.92,59.42
9ea11a8a-9631-4389-b1cb-7fcbe7c087ba,0.0,3.38,23.76,0.0,7.29,50.91
7678ea31-a683-4e16-b75b-72f15f9c2021,4.69,14.05,98.02,0.0,2.95,20.98
472c7abd-1aaf-486b-aae8-0214aeb82df6,0.0,7.0,53.28,0.0,6.0,36.72
e9b76e28-0dd2-48bf-bbbe-89013c5cb471,0.0,3.71,26.07,0.0,7.29,50.93
78569346-b40d-45fa-88b1-37a228c592aa,34.69,0.0,0.0,0.0,12.0,84.0
c2331a14-2c79-4654-8400-2ffd1dab471d,4.81,6.07,42.59,28.88,7.92,55.33
dc235a18-b1ab-4363-a79c-56b8fb82d301,0.0,4.33,30.38,0.0,8.17,57.12
899a56e2-5111-4ad0-9da1-0c96058c026a,0.0,0.0,0.0,60.0,12.98,90.88
f773aa22-eac6-48d5-a77d-d004d5834fee,0.0,0.0,0.0,60.0,14.0,98.0
b0fb3532-a4ca-4c3a-a7ef-8bac7508444b,4.69,14.05,98.02,0.0,2.95,20.98
a301b7d5-a88d-4323-92c1-c57fb3ef19bd,0.0,4.75,33.35,0.0,7.75,54.15
03e68343-17dd-4c83-b885-a392ffe1ec29,0.0,3.02,21.22,0.0,7.65,53.45
10e99d27-1012-411d-b59f-7e0ffc133d82,4.83,6.07,39.6,28.86,7.91,58.31
1aa35412-d39d-403c-8755-ea485dbcaa52,0.0,0.0,0.0,0.0,14.5,88.47
9b7f2e9f-e037-4c25-a6ee-05ea866dcc54,10.04,6.15,44.5,24.63,7.34,50.0
3a79a5fa-5bab-4088-be2a-72d30672c575,4.69,11.31,92.57,0.0,5.69,26.43
377e9255-f392-4b8d-b1e2-1443176dfd6e,0.0,4.22,31.87,0.0,8.28,55.63
31768f67-76c2-4f32-8c87-4f3f4db6d5a0,0.0,4.76,35.38,0.0,7.74,54.12
42a9992f-9026-4914-be4a-61916d84b096,0.0,3.14,24.1,0.0,7.36,51.4
6588460c-9bf8-4aa7-bb16-d6a8dad88b28,0.0,3.4,20.45,0.0,8.1,60.05
00bfac82-9546-429a-b137-39797e9dbe6c,0.0,3.18,22.35,0.0,7.82,54.65
96c0fb72-08aa-4623-a888-c2c66367b11b,0.0,0.0,0.0,60.0,24.0,168.0
18ed6394-580e-46ae-a6c4-415c9fee0a68,0.0,3.37,23.68,0.0,7.3,50.98
8761599c-4882-4313-b525-b26e964a5a49,0.0,8.06,68.14,0.0,5.43,26.36
8949af6b-69ea-487e-888d-70ec104321d9,0.0,4.24,31.76,0.0,5.76,40.24
55c47108-5ec0-43c1-bda8-892b76d27cbc,34.67,5.91,43.54,0.0,8.09,54.46
fc3b81ec-24f1-4d48-a6a5-8eea79f1362c,6.89,6.1,44.69,27.78,7.9,53.31
bab4c149-1f42-4aa6-911b-1d14c00091fa,0.0,0.0,0.0,0.0,9.75,74.75
d8735d67-a656-4c12-86bc-760ab9a17bdf,33.69,5.87,41.23,0.0,8.11,56.69
d598ea94-eade-43cb-b212-e3ce3037fb49,0.0,4.37,39.18,0.0,8.13,48.32
687f013f-0714-4744-9f2d-27a07ecd6df0,0.0,0.0,0.0,60.0,12.98,90.88
cf432ddc-a5d7-4b57-86f4-4d12f08e1c6d,0.0,2.94,20.66,0.0,7.73,54.01
fa22ab08-0cf1-44a6-9409-30df3dffee63,0.0,0.0,0.0,0.0,11.5,80.5
67d400ed-6169-4864-8e9a-c3683ac7262f,0.0,4.3,34.19,0.0,5.7,37.81
610e6da3-8f35-4c0a-b40f-b428efc621ae,0.0,0.0,0.0,0.0,10.25,69.75
f3eab10f-d668-4d91-949f-940bb6be4bb7,0.0,4.55,33.9,0.0,7.95,55.6
9a81e798-43ae-4147-9402-361f02b98689,33.69,5.72,40.13,0.0,8.26,57.78
7d0bf834-04c7-44d1-95e0-acab1134866d,0.0,0.0,0.0,0.0,1.08,60.5
c7df090f-bb36-4b77-badd-ff1159f669e3,0.0,3.46,24.29,0.0,7.54,52.71
dc63305e-e737-42d4-8731-b07425561ff6,33.69,5.82,40.83,0.0,8.17,57.09
ff08747f-2709-440e-abe4-43578b3bd962,0.0,10.98,69.78,0.0,3.02,27.22
14ae3f3e-0e53-43c4-bc3f-3db383eca859,0.0,4.71,33.09,0.0,7.79,54.41
b76e292d-737b-4a76-835a-9a8b753b2cb5,0.0,0.0,0.0,0.0,12.0,85.97
7249049f-c91e-4525-95e0-46dd4301a6f8,0.0,3.32,23.29,0.0,8.18,57.21
1adeda0a-34bb-45e9-be13-d770e36aaabd,0.0,7.98,57.43,0.0,3.02,26.57
4a5970bb-ab3b-4103-8bdd-d8604751d1ff,0.0,0.0,0.0,0.0,0.0,35.5
e24bcf9a-e7eb-4e08-b5f6-3ec3de4745b6,0.0,3.83,29.1,0.0,5.92,41.4
2e9dc7d8-85f4-4cb1-b72b-977df5a05170,0.0,3.45,24.19,0.0,7.55,52.81
ec1be024-235a-4703-ae1d-cc1c22ee5b3d,0.0,10.03,85.2,0.0,5.97,42.8
b456e992-8444-407f-b58a-1670a2c24c8b,5.95,6.09,41.6,28.73,7.91,56.4
280e6720-a5e3-4351-b019-0b4ac686e34e,0.0,10.03,72.99,0.0,5.97,42.98
009c0a31-4856-4f4b-a2a1-a53145db6f45,0.0,8.06,68.11,0.0,5.44,26.39
6dd075db-720b-476a-8594-26eaf9f57091,0.0,4.18,29.32,0.0,8.32,58.18
68cf5d76-5ddf-488b-a561-956cfdbe2385,0.0,2.65,18.61,0.0,7.85,54.89
cc9bdba3-e477-4a2a-9224-cc305b1f43eb,0.0,3.19,22.39,0.0,7.81,54.61
ecdbe12a-4c8c-43ce-ae1f-db9c62cec304,0.0,0.0,0.0,0.0,12.0,85.97
ba16b579-49e8-48ae-a214-2d3ae9aa94a8,0.0,4.2,26.45,0.0,8.3,57.05
4e43073d-feb3-4156-aa52-b654a0cc2712,0.0,4.62,34.42,0.0,7.88,55.08
0f6cae78-502d-416b-870e-c2b86ab151ca,0.0,2.81,19.72,0.0,7.86,54.95
895c1b96-ec4f-4c74-ad26-638c6374962e,0.0,3.16,22.23,0.0,7.34,51.27
5e928290-8d31-4d2d-8e3f-81984111e78a,0.0,0.0,0.0,0.0,10.0,72.0
3f86b349-0f61-4939-9abc-a3eddefd5ba9,29.67,7.04,50.35,30.33,6.94,47.57
c432a18d-bc40-4d17-ac17-74dd64a6b923,0.0,4.46,31.33,0.0,8.04,56.17
4a8ee730-5ca5-457c-b143-55b3479736cc,0.0,4.6,34.7,0.0,5.9,41.3
449aaeca-c676-4c18-9695-d656c3b7a239,2.89,6.04,41.29,31.79,7.96,56.71
0ea9d2fc-17cf-4d77-9147-b4775864b5e1,0.0,0.0,0.0,60.0,24.0,168.0
9ec72748-4e52-4707-8eb0-c24ece8b5aed,0.0,3.91,27.43,0.0,7.59,53.07
0e778630-cc42-40a0-9b44-18602454c90f,0.0,8.06,68.15,0.0,5.44,26.35
22cfb620-ff12-4682-94dc-6e0eb1390f9f,0.0,0.0,0.0,0.0,11.0,77.0
41812f91-6647-4e9e-b2f1-4f71bdd7f91b,0.0,2.95,20.7,0.0,7.72,53.97
35664c5c-a4c5-47dc-bc0e-194c07ece5cb,0.0,3.44,24.18,0.0,7.56,52.82
97695fb7-9460-4fff-b2fd-348f519808fe,33.69,5.81,40.78,0.0,8.17,57.14
7fe93e00-b46f-4f8c-82d9-1030032d522a,0.0,4.3,33.91,0.0,5.7,38.09
89ae011b-4597-4210-9e31-e412e1aae85a,0.0,0.0,0.0,0.0,0.0,1.0
8a659e9a-a6c1-4291-927b-4524aa1a0dab,33.69,5.74,40.32,0.0,8.24,57.6
9e3c4e79-1c02-4d8e-abc6-4f33c8b3db82,3.69,14.04,97.9,0.0,2.95,20.98
96e29a61-3372-48c1-9e39-70e90422836a,0.0,7.89,52.38,0.0,5.61,42.12
b570982e-701f-46b6-9dad-33020711f285,0.0,3.72,26.09,0.0,7.28,50.91
a98f9a80-a706-4c61-96af-386e6aa744e9,0.0,4.35,34.81,0.0,8.15,52.69
47f0a1f9-9b08-46b4-a9c6-17819f73bfa2,0.0,0.0,0.0,60.0,12.98,90.88
b6f49639-9226-4d00-ae31-1d145be33002,4.69,14.05,98.02,0.0,2.95,20.98
fbb0f36a-7223-45a5-9489-7186c59605f7,34.67,5.83,42.52,0.0,7.67,51.98
ad658f16-269e-4bb1-af8d-c29f47df6f00,0.0,4.74,35.35,0.0,8.09,54.48
bbfc5e32-5e37-405e-971a-8d75f505a9e2,5.5,3.05,41.52,29.18,10.95,56.47
de41deb3-c348-445e-8171-c78a07d8eb49,0.0,11.35,54.83,0.0,5.15,36.17
1e04efda-f775-46f8-a5d5-2700490240a5,34.69,0.0,0.0,0.0,12.0,84.0
dece6049-caa2-4447-a608-858531dd652d,0.0,4.23,29.67,0.0,8.27,57.83
4f0178f4-019a-477b-9cd4-eedba50fce36,0.0,0.0,0.0,34.69,11.0,74.0
cf8ae6d5-980d-463e-b362-eebc99d399a5,33.69,5.83,38.07,0.0,8.15,59.85
3aa7772f-571f-47fa-8d3e-b46bbf032510,4.69,11.03,74.35,0.0,5.97,44.65
ea1b7ba9-148c-4efe-8fca-24506f6d78c4,4.69,10.15,64.95,0.0,3.02,28.67
7a002a85-ce9c-4e92-9770-16e3f1d69c08,0.0,2.86,20.11,0.0,7.8,54.56
d26299c6-8b83-4240-99f9-dc4391246595,33.69,5.88,40.29,0.0,8.1,56.65
46fdd242-69d2-43e5-b3f7-470f665f27a6,4.69,5.38,39.82,0.0,8.12,54.68
90251bfb-fef7-44ff-95da-ef8371309bd7,0.0,3.02,21.24,0.0,7.48,52.26
be31c03d-d136-4685-a759-c7f14ff6ef77,0.0,6.35,47.55,0.0,6.15,40.95
9794b90e-6326-44ef-bdf5-83a6d1ba388e,0.0,3.22,22.6,0.0,7.78,54.4
e59dc5cc-f2f3-420c-bcaf-312fb2dbf548,0.72,6.0,42.11,32.97,7.98,55.81
4f472600-5794-4d7d-8668-9d48fe350186,0.0,0.0,8.99,0.0,0.0,16.01
f3ee2f9b-ec02-4419-971e-28d1c0ce026c,4.69,10.79,86.28,0.0,2.37,5.88
eeeee0ab-4d27-4816-930e-3397cef61a17,0.0,0.0,0.0,0.0,0.0,1.0
5962055f-1707-42cc-aa28-6ef8e06fef7f,0.0,9.15,58.07,0.0,3.02,27.1
e5d35571-6e31-42b1-a597-1bea7a6aaaa7,0.0,0.0,0.0,0.0,13.0,90.98
846200ef-278d-410f-9193-7e1f2b818ba8,33.69,5.71,40.05,0.0,8.28,57.87
ad86629c-2909-4cea-bf15-5b9685fcb616,0.0,4.59,34.45,0.0,8.24,55.38
cbf5fc7c-3e18-430c-b470-4c5334a2a683,0.0,7.47,42.95,0.0,6.02,51.43
14819fb5-12e8-45f2-b0b1-2f4312fd7a07,4.69,14.05,98.02,0.0,2.95,20.98
9d824bcd-b889-4067-ad3a-6fc4122fc754,5.96,6.77,54.4,54.04,7.23,43.6
c12ac315-4c4b-46a9-b2e5-ee55f48299d3,0.0,0.0,0.0,0.0,11.0,77.0
e69c44fb-54f0-4813-aed2-db564dff42ed,0.0,4.58,34.41,0.0,8.25,55.42
bddfd551-379a-492d-8a3b-27495dbfec68,0.0,2.75,19.3,0.0,8.25,57.7
deaefc11-63e8-4b06-9108-758ad47e3dc4,0.0,4.36,32.59,0.0,8.14,56.91
bfa1b473-8816-4f72-8dac-4160e6b5c246,0.0,4.13,33.38,0.0,8.37,56.12
da12b62a-1ad1-443b-86f6-42fdc972d37f,0.0,9.78,78.32,0.0,5.97,49.15
3c4d7b8b-8356-4181-bb5c-99c666fb40dc,0.0,0.0,0.0,60.0,9.0,75.0
7e2c25cf-0b1d-49de-8d09-93d1c39ffd04,34.67,5.83,42.54,0.0,7.67,51.96
0509ef68-88a9-4cce-8616-6e5020fa6082,0.0,6.5,49.87,0.0,5.5,36.09
525314c1-5383-4d93-aa12-7dbe50448a34,34.67,5.83,42.54,0.0,7.67,51.96
fffefad8-f538-44f5-a774-3cf2b3b225ba,0.0,0.0,0.0,60.0,24.0,168.0
3ead2932-f3b0-44da-b068-eeb2a5133e9c,25.31,0.42,0.42,34.67,23.58,167.58
e42c397c-5a68-4ce5-93d9-6cb2d578bc92,0.0,0.0,0.0,60.0,24.0,168.0
92d68cc3-4668-4803-9054-5ec15ed53131,0.0,3.38,23.77,0.0,7.62,53.23
fc4ae4ba-17fb-4588-a386-c8b22beef227,0.0,0.0,0.0,0.0,12.0,79.98
221b0203-d331-409b-9e1b-93f14885ded0,0.0,4.94,36.57,0.0,7.89,53.26
d488779c-a0a9-4bc3-8155-00024c3e5035,5.62,6.08,44.57,29.05,7.92,53.43
d1b302f4-5593-4482-b410-61c5ad784dbf,0.0,0.0,0.0,0.0,8.0,56.0
e258f35b-deca-4ff8-984f-058e582d3fd4,0.0,0.0,0.0,0.0,11.0,77.0
b3165a77-9f20-4200-a91d-4c0b86ab4539,0.0,3.17,22.24,0.0,7.83,54.76
109a59be-022c-4ff7-9520-c3462dee42b1,0.0,9.98,57.41,0.0,3.02,35.56
84e00fe4-c550-41a6-a7c3-0e10cb76441f,60.0,23.98,167.88,0.0,0.0,0.0
43ae85d3-2993-44c8-9dde-1ca4aec5edac,4.69,13.17,88.75,0.0,0.0,3.41
6ecfec14-02e7-4819-bdc2-ffbd7cd07bbc,34.67,5.7,41.79,0.0,7.8,52.7
9db9935b-b21a-4084-851e-ed6e21096543,0.0,5.04,37.35,0.0,7.96,55.62
731005e8-7812-46a5-a7a8-84d53771a7e4,0.0,2.69,20.92,0.0,7.81,54.58
2893fbf9-90a8-43de-8aa8-ec4e3a5602f2,0.0,10.03,73.01,0.0,5.97,42.99
df6dc796-8ce9-4ccb-a4b0-36371bc382ff,0.0,10.04,72.64,0.0,5.96,43.32
32093fe1-c86c-45b9-9a14-e409fd828e48,4.69,14.05,98.02,0.0,2.95,20.98
db4b3efc-0367-47fd-a93a-fc6317a48764,6.56,1.79,18.67,53.44,7.21,44.33
eab06b42-cb30-4b0a-90b8-adf59339acb6,0.0,2.85,20.04,0.0,7.15,49.96
2dfb64c4-32cd-485c-a656-464f9971a388,0.0,4.22,31.88,0.0,8.28,55.62
c1e50b5e-34f4-4ec7-afbe-edb29c53b07b,0.0,3.18,22.33,0.0,7.82,54.67
8a504135-378e-486a-aa81-546c500acc11,45.49,5.94,50.77,13.51,18.04,117.11
a6b40aca-7bb5-4eed-bcb3-2f6c6218902d,9.59,6.15,44.46,25.09,7.35,50.04
4241cfbe-076d-4911-b4e7-912799bf20d9,0.0,3.31,23.24,0.0,7.69,53.76
88cf02d2-6352-49f5-bde5-df0e3bf01bbf,4.69,14.05,103.02,0.0,2.95,20.98
19580c6f-8261-40e7-b6c3-9b3c37078d3c,0.0,9.98,54.31,0.0,3.02,38.65
02e00fcb-db53-4633-aed6-5e964085d9e3,32.7,7.09,50.65,27.3,6.89,47.27
5e26df28-48cf-4c85-b9d9-a9a3afe96415,4.69,13.17,85.6,0.0,0.0,6.56
efee00c3-fe4c-4dd2-a90f-71d18cafeb5a,0.0,4.66,34.69,0.0,8.34,58.31
9c86dde5-b712-4125-9e62-231d358d13f6,33.69,5.93,41.62,0.0,8.05,56.3
592d175d-3aa4-4492-9a2a-853461062cc5,0.0,0.0,10.44,0.0,7.25,54.81
bcd9b42a-e828-41ab-8065-dd0b099b580d,0.0,3.23,22.68,0.0,7.77,54.32
c4b7b374-bcd8-4034-a6fb-1c44d8eb0b99,0.0,7.03,53.92,0.0,5.97,39.05
efe84b1b-beae-459b-8fa8-3850a424df8c,0.0,0.0,0.0,0.0,10.5,73.5
ecc729d1-62c9-4ed0-ac09-2d9a7bea0f53,0.0,2.65,20.61,0.0,7.85,54.89
3bcbfe52-03d7-41e0-b0b5-3c7d936561ec,0.0,0.0,0.0,60.0,13.5,94.48
c86be0e4-6aca-4fe7-ae10-967463fe1002,0.0,4.38,30.75,0.0,8.12,56.75
2c07d45a-7941-416a-9f60-7eb9244d0b5f,0.0,4.68,32.88,0.0,7.82,54.62
b4941c10-6221-4d53-9f8f-1bb64f963fbd,0.0,3.18,22.3,0.0,7.82,54.7
5e8b8426-3423-4294-a6b3-5aec558800a3,0.0,1.9,13.4,0.0,7.6,53.1
572a7b85-8859-475d-9ced-7d0ebe00ac14,0.0,2.8,19.65,0.0,7.87,55.02
2e00f72d-7b94-4cb0-8f79-090c3df05e6d,0.0,5.02,38.32,0.0,5.73,38.93
8470d787-d7a4-40b1-bf64-6248f2f27e79,0.0,4.13,30.99,0.0,8.37,58.51
e1665084-d5f4-4006-9c07-203ccf933bce,4.77,6.07,41.48,29.9,7.93,56.52
9c9393b7-568e-462a-8c0d-fb32da0009ab,33.69,0.0,0.0,0.0,17.98,125.88
bb3054a5-63f9-4ce7-a7be-b90145c1a469,0.0,2.8,19.71,0.0,8.2,57.29
1b66e06b-7ae6-496a-87d8-de4d0f0abc9f,0.0,4.47,33.22,0.0,7.87,53.11
19d6f935-5013-4756-aa27-cb5028b7d9be,0.0,0.0,0.0,0.0,12.5,75.98
aa18d583-5a3c-4c25-a5e0-fdefe2c8a1e6,0.0,2.82,19.78,0.0,7.85,54.88
cf96ebde-e9f7-47c6-8b9a-f12d69399cbd,34.67,5.94,43.68,0.0,8.06,54.32
5a930bdf-1f65-4e9d-81e7-ca53d6e44227,4.69,13.17,88.12,0.0,0.0,4.05
d9e50697-f282-4b8a-832c-7f991918967e,5.53,6.08,42.64,28.15,7.4,51.74
a6b5c2b3-d3b7-44f6-9ac5-ef49316b2c54,0.0,4.72,33.11,0.0,7.78,54.39
598ca771-4b36-4564-8220-359792ea85ec,0.0,6.85,48.45,0.0,5.9,41.3
906f0a38-75ac-4987-b75b-05805172f8d6,0.0,3.65,25.64,0.0,7.35,51.36
99a9f201-86dd-4949-abe2-b0f96f1a33bc,0.0,0.0,0.0,0.0,13.0,91.0
64ecfdc1-0867-47d2-b8e1-fea593a61c64,11.7,7.74,54.27,48.3,5.74,40.11
a920a0e7-c321-4733-9917-50aa8e0de1e8,0.0,0.0,14.2,0.0,10.5,59.3
95b66a1f-11e5-4f8c-8723-a4bb72be841e,0.0,4.34,34.6,0.0,8.16,54.9
efc918a0-fbdc-48a5-9277-b4953f5b23f7,0.0,4.48,35.44,0.0,8.02,54.06
2645edf5-8fe4-4677-87fd-8b7d801f97e5,0.0,4.59,34.44,0.0,8.24,55.39
4f3c40e0-74fc-4b9c-82bb-fb58707a2a83,0.0,0.0,0.0,0.0,13.0,90.0
7581138c-1225-4148-ab18-ee745ca635a3,0.0,3.44,24.12,0.0,7.56,52.88
0383e8f9-4fe2-4cfa-a4ca-879d6bf62839,33.69,5.86,41.12,0.0,8.12,56.8
434061a0-cfb1-4e74-b521-49cad2d5cf2b,0.0,4.72,35.15,0.0,7.78,54.35
ddb9d255-6465-40b7-8109-c5f7a46a5887,0.0,4.48,35.44,0.0,8.02,54.06
274ec66e-eb31-45db-b43a-61660f0183d5,0.0,0.0,0.0,0.0,12.0,79.98
47f379cc-33fd-4126-b38d-6fe2a71ea61e,10.69,6.17,43.28,23.0,7.82,54.64
68d3cb00-f885-4802-880c-d8e0d951a5aa,0.0,0.0,0.0,60.0,24.0,168.0
8c730e2e-1960-480e-94c4-b1d491c216d2,0.0,0.0,0.0,0.0,11.0,77.0
037ece62-20c9-4af6-9c98-5b1f65224237,0.0,4.73,33.19,0.0,7.77,54.31
cc89b056-8433-4ec5-8d72-ed69f1150a5a,0.0,4.95,34.71,0.0,8.04,56.17
3f686aed-e521-4214-afdc-2cc3eb78184c,4.69,0.0,0.0,0.0,10.5,75.5
a31f541e-f061-4ec9-a623-e5cd836fd0a0,0.0,3.34,23.46,0.0,7.91,55.29
244d84a4-dc9a-46ae-b1e6-2e590732ce14,0.0,0.0,0.0,0.0,13.0,90.98
437cf867-f51c-4b8f-9018-83dcfc7fcedd,0.0,3.19,22.41,0.0,7.48,52.26
463ffd0f-7924-4a49-8498-69e8ef840bb8,0.0,3.19,22.38,0.0,7.81,54.62
a64ff40f-2fb3-446d-9efe-dfc36a31a202,0.0,4.11,26.43,0.0,5.64,34.07
93607d22-b4dd-4343-ab66-9a2fea844f42,4.69,13.17,85.16,0.0,0.0,7.0
8e546f94-ecc4-48ef-84c2-3e7573992a76,0.0,5.0,37.05,0.0,8.0,55.95
04462056-c979-46a1-bd3b-f1ed1dad404b,0.0,4.18,31.31,0.0,8.32,58.19
28630830-04fd-488b-8a00-c84332e2f505,0.0,0.0,0.0,0.0,11.0,67.97
98091932-5686-45c5-8630-dee33132b572,4.69,10.15,63.89,0.0,3.02,28.28
338485e6-ee73-4e5d-900a-b79d45e8bc61,0.0,3.15,22.13,0.0,7.35,51.37
7dd94dd6-5cdc-42d7-a87b-03a735536613,0.0,4.58,34.39,0.0,8.25,55.44
9f7cdf49-0172-44d6-94ce-d8cb7fe74320,0.0,0.0,0.0,0.0,8.0,63.0
dca37ba4-0b60-40e2-9b3d-b5bd0165575b,52.07,3.27,36.63,7.93,5.73,38.37
3fb3d3cf-3fe7-4c7b-8474-26af5e25d756,0.0,0.0,0.0,19.69,10.75,80.0
410828e6-b8b4-46a0-aabf-8fe03e6f7a90,4.69,0.0,0.0,0.0,10.5,75.5
81969abd-6097-45a3-8191-a22c288a98c1,5.74,6.08,42.7,27.95,7.9,55.22
7893b681-501f-477d-9d1d-d6e3856e6831,0.0,3.16,19.21,0.0,7.34,54.29
6ae89082-26e3-4fa9-a061-ed7b45646f6f,0.0,0.0,0.0,60.0,24.0,168.0
a2e05d42-50d5-4127-885b-9fa228ba8b8c,0.0,8.02,57.29,0.0,5.46,37.1
e7fdcecc-6e9d-4009-a174-de5186444904,0.0,3.99,32.44,0.0,5.76,38.06
3291377e-38d3-4d2c-8fd6-2e122914e9e9,2.85,6.03,39.36,30.83,7.95,58.55
6cefa2bb-39df-4150-9ecf-355cf98ed97e,0.0,4.66,32.73,0.0,7.84,54.77
72783205-6679-468b-94af-386b4b838de5,0.0,3.91,29.64,0.0,5.84,40.86
59ae2b5e-31e1-4869-800b-7a72d33fa8ac,0.0,3.21,19.37,0.0,7.29,54.13
ef324889-d677-494b-b149-6de470526bb7,0.0,8.03,55.65,0.0,5.97,42.34
13b4c99f-e70c-43e8-95a4-ee242688c8f5,5.36,1.75,30.61,54.64,7.25,44.39
cae5a716-fba3-41b3-8776-fad487c21df6,0.0,5.06,39.44,0.0,7.94,53.56
80328c8d-119b-485c-9de2-2964a40e60c0,0.0,0.0,4.55,0.0,11.0,72.45
a76fa00b-781f-435a-89a7-49b91b99a6f4,0.0,12.17,81.42,0.0,0.0,3.75
8594d606-bee9-4233-840e-83ca8e385760,0.0,3.19,22.37,0.0,7.81,54.63
8acc8530-bacc-4ec1-af60-eb761425d0bf,0.0,1.99,14.01,0.0,7.51,52.49
4be78071-a877-4933-a748-580eb29a11bc,0.0,3.23,22.7,0.0,7.77,54.3
78b5b775-99d4-4875-8803-cda775e254c5,4.69,13.17,80.17,0.0,0.0,12.0
c9a763d7-5eab-44a1-bd3a-86e76d27dba2,0.0,8.06,68.12,0.0,5.44,26.38
603bbf6d-15d5-4cdf-8e3f-b770aef6da2b,4.69,11.03,73.22,0.0,5.97,44.78
a8bf9ee9-babb-469f-917c-8a638579b695,0.0,3.57,25.11,0.0,7.93,55.39
67bd5fdb-a7bd-41cc-af5b-4a8f40dff144,0.0,0.0,0.0,0.0,8.0,63.0
e699af9b-1281-4965-8729-cb563d5a2ad4,0.0,0.0,0.0,0.0,12.0,85.97
f8d68797-2323-47b7-919f-47951b6a108f,0.0,0.0,0.0,19.69,10.75,80.0
d07f1454-682f-44c5-840f-35e99919b42b,0.0,2.67,18.75,0.0,7.83,54.75
a41aff61-b861-4408-98e5-3ba2798ac1ed,0.0,4.22,33.89,0.0,8.28,55.61
fc3aaaee-b3a0-4adb-877e-f4df6ddbb349,0.0,3.19,22.4,0.0,7.81,54.6
a6c90d09-3860-4605-9d66-010d948bdf9f,4.69,13.17,85.14,0.0,0.0,7.03
8ab78b9a-78a6-407c-9828-09fbe4ff4a44,0.0,2.73,21.19,0.0,7.77,54.31
ab2ff266-f66e-482a-b965-8215417cd29e,0.0,3.21,22.51,0.0,7.79,54.49
3a9d7e89-32c2-41ba-ae5a-0b09e1170c81,0.0,0.0,0.0,0.0,0.0,35.5
8ccc4703-2645-4625-a8b3-55d8dba5f89a,0.0,4.41,31.55,0.0,8.09,57.95
